latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-5.14713,-40.98489,336.43,0.45,0.47,2023-11-02,1548,N,nominal,2.0NRT,302.47,9.24,D
-5.4821,-43.36965,331.64,0.33,0.55,2023-11-02,1548,N,nominal,2.0NRT,293.42,5.28,D
-5.52086,-43.64207,330.89,0.35,0.56,2023-11-02,1548,N,nominal,2.0NRT,298.59,8.92,D
-4.87425,-39.34703,344.14,0.53,0.42,2023-11-02,1548,N,nominal,2.0NRT,300.72,11.21,D
-6.05702,-47.96947,334.94,0.69,0.74,2023-11-02,1548,N,nominal,2.0NRT,289.62,5.62,D
-5.99296,-47.64033,339.08,0.66,0.73,2023-11-02,1548,N,nominal,2.0NRT,291.65,9.26,D
-5.65166,-45.29223,367,0.45,0.63,2023-11-02,1548,N,high,2.0NRT,295.05,59.74,D
-5.65221,-45.29638,344.35,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,291.41,18.23,D
-5.64525,-45.28895,367,0.45,0.63,2023-11-02,1548,N,high,2.0NRT,296.16,59.74,D
-5.64471,-45.28489,333.8,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,293.19,23.62,D
-5.64579,-45.29305,346.05,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,298.95,59.74,D
-5.64634,-45.2972,355.73,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,291.6,18.23,D
-5.6469,-45.30143,331.23,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,289.15,18.23,D
-5.99163,-47.64246,346.03,0.66,0.73,2023-11-02,1548,N,nominal,2.0NRT,291.73,8.98,D
-5.05702,-41.10527,352.78,0.46,0.47,2023-11-02,1548,N,nominal,2.0NRT,304.22,16.85,D
-5.64614,-45.28835,367,0.45,0.63,2023-11-02,1548,N,high,2.0NRT,294.14,82.44,D
-5.64671,-45.29244,350.93,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,299.77,82.44,D
-5.64788,-45.30077,332.57,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,289.33,91,D
-5.64085,-45.29325,367,0.45,0.63,2023-11-02,1548,N,high,2.0NRT,294.28,21.4,D
-5.42258,-43.74172,342.04,0.35,0.57,2023-11-02,1548,N,nominal,2.0NRT,295.53,6.29,D
-5.64028,-45.28917,353.68,0.45,0.63,2023-11-02,1548,N,nominal,2.0NRT,296.1,21.4,D
-5.37105,-43.6418,331.49,0.35,0.56,2023-11-02,1548,N,nominal,2.0NRT,294.97,5.95,D
-5.70668,-47.01313,344.2,0.59,0.7,2023-11-02,1548,N,nominal,2.0NRT,292.05,6.56,D
-5.70728,-47.01313,344.67,0.59,0.7,2023-11-02,1548,N,nominal,2.0NRT,292.16,5.29,D
-5.30065,-44.38529,340.77,0.39,0.59,2023-11-02,1548,N,nominal,2.0NRT,291.98,5.63,D
-4.62994,-39.77646,343.15,0.56,0.43,2023-11-02,1548,N,nominal,2.0NRT,302.56,12.03,D
-5.4901,-46.00199,337.71,0.5,0.66,2023-11-02,1548,N,nominal,2.0NRT,291.87,7.75,D
-4.38223,-38.27687,331.43,0.46,0.39,2023-11-02,1548,N,nominal,2.0NRT,298.89,5.46,D
-5.27706,-44.66244,367,0.4,0.6,2023-11-02,1548,N,high,2.0NRT,293.26,7.19,D
-5.27147,-44.66324,340.74,0.4,0.6,2023-11-02,1548,N,nominal,2.0NRT,293.67,3.08,D
-5.12149,-43.72638,334.02,0.35,0.57,2023-11-02,1548,N,nominal,2.0NRT,292.67,5.73,D
-5.22533,-45.05893,333.29,0.43,0.62,2023-11-02,1548,N,nominal,2.0NRT,287.43,2.23,D
-5.21955,-45.05949,332.89,0.43,0.62,2023-11-02,1548,N,nominal,2.0NRT,287.91,3.74,D
-4.54601,-40.46822,334.17,0.41,0.45,2023-11-02,1548,N,nominal,2.0NRT,297.44,4.04,D
-5.13237,-44.66043,331.97,0.4,0.6,2023-11-02,1548,N,nominal,2.0NRT,294.2,3.74,D
-5.29214,-47.3686,342.36,0.62,0.71,2023-11-02,1550,N,nominal,2.0NRT,293.43,8.6,D
-5.28783,-47.3686,330.04,0.62,0.71,2023-11-02,1550,N,nominal,2.0NRT,291.07,9.99,D
-5.14917,-47.72361,334.96,0.65,0.73,2023-11-02,1550,N,nominal,2.0NRT,289.48,3.17,D
-4.87783,-45.79834,367,0.48,0.64,2023-11-02,1550,N,high,2.0NRT,294.76,33.89,D
-4.8812,-45.79755,367,0.48,0.64,2023-11-02,1550,N,high,2.0NRT,294.15,9.47,D
-4.88176,-45.80149,333.4,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.43,9.47,D
-4.87568,-45.80172,349.98,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,289.29,9.64,D
-5.14727,-47.72604,336.28,0.65,0.73,2023-11-02,1550,N,nominal,2.0NRT,291.55,9.39,D
-4.87511,-45.7977,356.77,0.48,0.64,2023-11-02,1550,N,low,2.0NRT,289.09,9.64,D
-4.5786,-43.88396,353,0.35,0.57,2023-11-02,1550,N,nominal,2.0NRT,291.99,6.67,D
-4.72521,-45.50204,367,0.45,0.63,2023-11-02,1550,N,high,2.0NRT,292.44,11.51,D
-4.72444,-45.54054,333.19,0.46,0.63,2023-11-02,1550,N,nominal,2.0NRT,292.7,4.16,D
-4.72705,-45.50169,367,0.45,0.63,2023-11-02,1550,N,high,2.0NRT,293,13.9,D
-4.72658,-45.54023,335.1,0.46,0.63,2023-11-02,1550,N,nominal,2.0NRT,293.19,3.43,D
-4.75189,-45.76029,332.74,0.47,0.64,2023-11-02,1550,N,nominal,2.0NRT,290.22,3.62,D
-4.13606,-41.59841,350.34,0.48,0.48,2023-11-02,1550,N,nominal,2.0NRT,301.6,12.14,D
-4.1367,-41.60276,348.51,0.48,0.48,2023-11-02,1550,N,nominal,2.0NRT,301.27,12.14,D
-4.13287,-41.60774,332.13,0.48,0.48,2023-11-02,1550,N,nominal,2.0NRT,301.28,9.42,D
-4.13414,-41.61644,332.86,0.48,0.48,2023-11-02,1550,N,nominal,2.0NRT,300.17,7.05,D
-4.71306,-45.65715,352.42,0.46,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.92,11.88,D
-4.70593,-45.64937,348.46,0.46,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.96,8.04,D
-3.97906,-40.73093,340.27,0.42,0.45,2023-11-02,1550,N,nominal,2.0NRT,298.59,5.52,D
-4.59188,-45.12849,330,0.43,0.62,2023-11-02,1550,N,nominal,2.0NRT,290.33,3.04,D
-4.65809,-45.60861,331.51,0.46,0.64,2023-11-02,1550,N,nominal,2.0NRT,292.27,3.9,D
-4.65217,-45.60928,333.74,0.46,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.77,3.9,D
-4.6538,-45.60869,349.95,0.46,0.63,2023-11-02,1550,N,nominal,2.0NRT,293.74,8.73,D
-4.60946,-45.63542,367,0.46,0.64,2023-11-02,1550,N,high,2.0NRT,292.43,11.31,D
-4.59066,-45.50255,355.8,0.45,0.63,2023-11-02,1550,N,nominal,2.0NRT,294.92,59.92,D
-4.60358,-45.63638,347.52,0.46,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.41,8.3,D
-4.03425,-41.73273,330.2,0.49,0.49,2023-11-02,1550,N,low,2.0NRT,300.9,6.52,D
-4.03168,-41.74662,330.88,0.49,0.49,2023-11-02,1550,N,nominal,2.0NRT,296.64,4.6,D
-4.57411,-45.59782,367,0.46,0.63,2023-11-02,1550,N,high,2.0NRT,292.69,22.23,D
-4.57474,-45.60234,335.08,0.46,0.63,2023-11-02,1550,N,nominal,2.0NRT,291.47,11.62,D
-4.56821,-45.59858,367,0.46,0.63,2023-11-02,1550,N,high,2.0NRT,292.29,22.23,D
-4.56884,-45.60311,343.12,0.46,0.63,2023-11-02,1550,N,nominal,2.0NRT,292.74,11.62,D
-4.33691,-44.0255,334.8,0.35,0.57,2023-11-02,1550,N,nominal,2.0NRT,291.4,4.21,D
-4.33736,-44.02875,346.41,0.35,0.57,2023-11-02,1550,N,nominal,2.0NRT,292.92,4.21,D
-4.56055,-45.85096,353.71,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,293.29,9.72,D
-4.73984,-47.1797,337.17,0.59,0.7,2023-11-02,1550,N,nominal,2.0NRT,292.76,8.74,D
-4.55402,-45.84782,334.74,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,293.08,13.33,D
-4.55455,-45.85173,330.57,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,293.3,9.72,D
-4.55899,-45.85277,367,0.48,0.64,2023-11-02,1550,N,high,2.0NRT,294.11,9.08,D
-4.55842,-45.84874,349.42,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,293.5,9.08,D
-4.74119,-47.17983,335.18,0.59,0.7,2023-11-02,1550,N,nominal,2.0NRT,293.15,6.04,D
-4.54083,-46.07198,354.81,0.49,0.65,2023-11-02,1550,N,nominal,2.0NRT,291.98,6.8,D
-4.40351,-45.4736,346.23,0.45,0.63,2023-11-02,1550,N,nominal,2.0NRT,292.75,6.48,D
-4.40377,-45.47318,344.66,0.45,0.63,2023-11-02,1550,N,nominal,2.0NRT,292.51,7.06,D
-4.53836,-46.72478,335.32,0.54,0.68,2023-11-02,1550,N,nominal,2.0NRT,292.06,5.65,D
-4.41363,-45.88046,337.49,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.68,6.79,D
-3.54663,-40.17579,331.13,0.38,0.43,2023-11-02,1550,N,low,2.0NRT,302.02,2.77,D
-4.00466,-43.71397,367,0.33,0.56,2023-11-02,1550,N,high,2.0NRT,293.75,8.27,D
-4.00422,-43.7109,336.65,0.33,0.56,2023-11-02,1550,N,nominal,2.0NRT,291.28,8.27,D
-4.00084,-43.72394,367,0.33,0.56,2023-11-02,1550,N,high,2.0NRT,292.84,12.07,D
-4.0004,-43.72087,339.07,0.33,0.56,2023-11-02,1550,N,nominal,2.0NRT,290.91,8.45,D
-3.99479,-43.71843,350.13,0.33,0.56,2023-11-02,1550,N,nominal,2.0NRT,291.73,8.45,D
-4.26274,-45.90622,340.18,0.48,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.95,4.41,D
-4.27179,-45.90446,332.28,0.47,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.11,1.99,D
-4.2658,-45.90522,341.35,0.47,0.64,2023-11-02,1550,N,nominal,2.0NRT,291.77,5.71,D
-4.04574,-44.66764,367,0.39,0.59,2023-11-02,1550,N,high,2.0NRT,290.51,9.21,D
-4.04523,-44.66408,356.29,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,290.05,9.21,D
-4.03973,-44.66486,355.87,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,296.32,5.66,D
-4.04025,-44.66842,335.7,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,293.47,5.66,D
-4.59097,-48.56754,343.68,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,290.26,11.32,D
-4.31636,-46.78908,367,0.55,0.68,2023-11-02,1550,N,high,2.0NRT,294.15,13.5,D
-3.99777,-44.60598,351.95,0.38,0.59,2023-11-02,1550,N,nominal,2.0NRT,294.28,2.36,D
-3.96367,-44.71799,367,0.39,0.59,2023-11-02,1550,N,high,2.0NRT,294.08,7.82,D
-3.96419,-44.72155,352.58,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,292.8,7.82,D
-4.25161,-46.848,339.11,0.55,0.68,2023-11-02,1550,N,nominal,2.0NRT,292.93,5.52,D
-4.25234,-46.85312,343.99,0.55,0.68,2023-11-02,1550,N,nominal,2.0NRT,292.14,5.52,D
-3.6886,-43.00863,340.5,0.59,0.53,2023-11-02,1550,N,nominal,2.0NRT,295.48,9.2,D
-4.41294,-48.55578,330.44,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,291.96,5.94,D
-3.81713,-44.37213,352.14,0.37,0.58,2023-11-02,1550,N,nominal,2.0NRT,293.25,6.41,D
-4.05773,-46.23357,355.27,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,291.57,35.74,D
-4.05838,-46.23809,350.43,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,292.8,36.92,D
-4.05226,-46.23878,367,0.5,0.66,2023-11-02,1550,N,high,2.0NRT,291.86,13.59,D
-4.05293,-46.24345,344.05,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,289.66,13.59,D
-4.05423,-46.25259,338.3,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,287.44,9.65,D
-4.40326,-48.78058,345.99,0.74,0.76,2023-11-02,1550,N,nominal,2.0NRT,291.52,11.62,D
-4.2742,-47.90471,347.12,0.65,0.73,2023-11-02,1550,N,nominal,2.0NRT,290.93,10.5,D
-3.83465,-44.95856,346.55,0.4,0.6,2023-11-02,1550,N,nominal,2.0NRT,294.54,6.65,D
-4.33333,-48.58777,332.19,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,291.89,5.89,D
-4.23862,-48.09991,355.21,0.67,0.73,2023-11-02,1550,N,nominal,2.0NRT,292.69,11.71,D
-4.267,-48.36192,335.09,0.7,0.75,2023-11-02,1550,N,nominal,2.0NRT,293.31,10.32,D
-4.28576,-48.55443,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,293.14,48.06,D
-4.23877,-48.1019,349.96,0.67,0.73,2023-11-02,1550,N,nominal,2.0NRT,292.62,14.85,D
-4.2689,-48.36358,335.87,0.69,0.75,2023-11-02,1550,N,nominal,2.0NRT,293.26,5.65,D
-4.288,-48.54926,337.87,0.71,0.75,2023-11-02,1550,N,nominal,2.0NRT,291.62,32.36,D
-4.28891,-48.55574,353.68,0.72,0.75,2023-11-02,1550,N,nominal,2.0NRT,292.91,32.36,D
-4.24853,-48.57466,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,293.78,70.61,D
-4.2495,-48.58167,348.5,0.72,0.75,2023-11-02,1550,N,nominal,2.0NRT,292.73,45.68,D
-3.68525,-44.61477,357.15,0.38,0.59,2023-11-02,1550,N,low,2.0NRT,291.08,6.57,D
-3.67981,-44.6156,367,0.38,0.59,2023-11-02,1550,N,high,2.0NRT,299.75,45.12,D
-3.68031,-44.61911,341.65,0.38,0.59,2023-11-02,1550,N,nominal,2.0NRT,294.09,45.12,D
-4.21508,-48.59234,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,293.28,46.8,D
-4.21412,-48.58532,351.67,0.72,0.75,2023-11-02,1550,N,nominal,2.0NRT,291.59,46.8,D
-4.21603,-48.59934,350.46,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,291.87,45.78,D
-4.20615,-48.57941,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,292.31,153.62,D
-4.20799,-48.59304,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,292.6,145.4,D
-4.20893,-48.59992,342.76,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,293.39,82.68,D
-4.2071,-48.58646,208,0.72,0.75,2023-11-02,1550,N,low,2.0NRT,296.56,145.4,D
-4.06149,-47.61853,367,0.62,0.71,2023-11-02,1550,N,high,2.0NRT,296.93,44.27,D
-4.06228,-47.62433,333.95,0.62,0.71,2023-11-02,1550,N,nominal,2.0NRT,289.87,31.31,D
-4.05488,-47.61963,367,0.62,0.71,2023-11-02,1550,N,high,2.0NRT,292.58,44.27,D
-4.21742,-48.59369,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,292.28,139.86,D
-4.20837,-48.58057,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,293.49,173.51,D
-4.21032,-48.59428,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,294.08,139.86,D
-4.20937,-48.58759,208,0.72,0.75,2023-11-02,1550,N,low,2.0NRT,295.36,173.51,D
-4.06412,-47.62051,367,0.62,0.71,2023-11-02,1550,N,high,2.0NRT,294.29,32.57,D
-4.05669,-47.61588,353.69,0.61,0.71,2023-11-02,1550,N,nominal,2.0NRT,293.3,61.2,D
-4.05752,-47.62164,347.73,0.62,0.71,2023-11-02,1550,N,nominal,2.0NRT,293.79,32.57,D
-4.18118,-48.59125,367,0.72,0.75,2023-11-02,1550,N,high,2.0NRT,294.19,61.5,D
-4.17417,-48.5924,345.15,0.72,0.75,2023-11-02,1550,N,nominal,2.0NRT,292.14,9.54,D
-4.08825,-48.0316,348.13,0.66,0.73,2023-11-02,1550,N,nominal,2.0NRT,292.6,17.28,D
-3.68263,-45.42844,330.18,0.43,0.62,2023-11-02,1550,N,nominal,2.0NRT,291.51,5.74,D
-4.13617,-48.84021,338.19,0.74,0.76,2023-11-02,1550,N,nominal,2.0NRT,289.04,6.49,D
-4.1315,-48.9286,331.28,0.75,0.77,2023-11-02,1550,N,nominal,2.0NRT,287.84,5.73,D
-3.5989,-45.46055,330.17,0.43,0.62,2023-11-02,1550,N,nominal,2.0NRT,294.23,7.42,D
-3.52432,-45.14012,332.48,0.41,0.61,2023-11-02,1550,N,nominal,2.0NRT,293.24,3.98,D
-3.93471,-48.131,347.27,0.66,0.73,2023-11-02,1550,N,nominal,2.0NRT,291.53,11.1,D
-3.52637,-45.13837,331.17,0.41,0.61,2023-11-02,1550,N,nominal,2.0NRT,293.64,6.18,D
-3.94012,-48.12913,336.26,0.66,0.73,2023-11-02,1550,N,nominal,2.0NRT,288.34,20.19,D
-3.94092,-48.13466,352.25,0.66,0.73,2023-11-02,1550,N,nominal,2.0NRT,288.01,17.83,D
-3.74167,-47.16763,336.24,0.57,0.69,2023-11-02,1550,N,nominal,2.0NRT,292.09,8.1,D
-3.7655,-47.47755,337.17,0.6,0.7,2023-11-02,1550,N,nominal,2.0NRT,294.04,8.31,D
-3.37516,-45.30286,332.74,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,293.47,7.08,D
-3.37571,-45.3067,343.28,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,293.26,6.33,D
-3.45792,-46.13191,331.25,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,292.78,6.39,D
-3.45855,-46.1364,338.27,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,292.25,6.39,D
-2.8876,-42.25025,341.53,0.51,0.49,2023-11-02,1550,N,nominal,2.0NRT,296.68,7.48,D
-2.88715,-42.24879,342.24,0.51,0.49,2023-11-02,1550,N,nominal,2.0NRT,296.49,6.02,D
-3.45599,-46.13593,342.83,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,293.41,10.22,D
-3.44332,-46.13309,337.55,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,293.17,8.37,D
-3.35385,-46.36872,355.95,0.5,0.65,2023-11-02,1550,N,nominal,2.0NRT,291.31,14.91,D
-3.35449,-46.37331,353.15,0.5,0.65,2023-11-02,1550,N,nominal,2.0NRT,292.66,8.64,D
-3.35513,-46.37789,331.47,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,292.78,8.64,D
-3.31706,-45.99499,333.19,0.47,0.64,2023-11-02,1550,N,nominal,2.0NRT,292.38,4.28,D
-3.35428,-46.37229,367,0.5,0.65,2023-11-02,1550,N,high,2.0NRT,291.38,8.97,D
-3.35361,-46.36769,335.91,0.49,0.65,2023-11-02,1550,N,nominal,2.0NRT,291,10.74,D
-3.35495,-46.37685,342.48,0.5,0.65,2023-11-02,1550,N,nominal,2.0NRT,292.55,8.97,D
-2.88615,-45.26305,336.54,0.41,0.61,2023-11-02,1550,N,nominal,2.0NRT,292.31,2.74,D
-3.44475,-49.25353,337.97,0.78,0.78,2023-11-02,1550,N,nominal,2.0NRT,289.61,16.29,D
-2.88835,-45.26318,334.91,0.41,0.61,2023-11-02,1550,N,nominal,2.0NRT,292.03,1.72,D
-3.44297,-49.2549,344.26,0.77,0.78,2023-11-02,1550,N,nominal,2.0NRT,289.94,20.78,D
-2.94084,-45.89451,334.89,0.45,0.63,2023-11-02,1550,N,nominal,2.0NRT,292.76,4.37,D
-3.29915,-48.80717,345.71,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,291.18,11.83,D
-3.3026,-48.80844,352.64,0.72,0.76,2023-11-02,1550,N,nominal,2.0NRT,289.95,13.75,D
-3.05484,-47.76829,343.13,0.61,0.71,2023-11-02,1550,N,nominal,2.0NRT,292.79,5.95,D
-3.17217,-48.69812,353.96,0.71,0.75,2023-11-02,1550,N,nominal,2.0NRT,289.29,26.53,D
-3.15819,-48.70012,337.66,0.71,0.75,2023-11-02,1550,N,nominal,2.0NRT,290.61,7.82,D
-3.05665,-47.76775,340.48,0.61,0.71,2023-11-02,1550,N,nominal,2.0NRT,292.59,5.94,D
-3.16728,-48.70385,367,0.71,0.75,2023-11-02,1550,N,high,2.0NRT,290.71,19.05,D
-3.16631,-48.69723,335.13,0.71,0.75,2023-11-02,1550,N,nominal,2.0NRT,290.03,24.42,D
-2.64589,-45.25818,367,0.41,0.6,2023-11-02,1550,N,high,2.0NRT,291.81,10.4,D
-2.64029,-45.25899,332.71,0.41,0.6,2023-11-02,1550,N,nominal,2.0NRT,290.73,10.4,D
-2.84958,-46.67711,353,0.51,0.66,2023-11-02,1550,N,nominal,2.0NRT,292.5,8.03,D
-2.84342,-46.67797,331.78,0.51,0.66,2023-11-02,1550,N,nominal,2.0NRT,292.9,5.88,D
-3.0162,-48.09645,342.04,0.64,0.72,2023-11-02,1550,N,nominal,2.0NRT,289.99,7.81,D
-2.54026,-45.69687,343.47,0.43,0.62,2023-11-02,1550,N,nominal,2.0NRT,293.24,8.37,D
-2.53927,-45.69674,336.35,0.43,0.62,2023-11-02,1550,N,nominal,2.0NRT,292.16,8.56,D
-2.59165,-46.04238,330.82,0.46,0.63,2023-11-02,1550,N,nominal,2.0NRT,291.8,5,D
-2.62349,-46.83961,367,0.52,0.67,2023-11-02,1550,N,high,2.0NRT,291.9,11.46,D
-2.62771,-46.8687,367,0.52,0.67,2023-11-02,1550,N,high,2.0NRT,293.36,14.21,D
-2.62839,-46.87339,331.13,0.52,0.67,2023-11-02,1550,N,nominal,2.0NRT,292.55,14.21,D
-2.62422,-46.84464,357.2,0.52,0.67,2023-11-02,1550,N,low,2.0NRT,289.48,11.46,D
-2.6208,-46.86478,367,0.52,0.67,2023-11-02,1550,N,high,2.0NRT,292.79,16.16,D
-2.60837,-46.91073,367,0.53,0.67,2023-11-02,1550,N,high,2.0NRT,293.58,161.93,D
-2.93336,-49.40047,330.73,0.78,0.78,2023-11-02,1550,N,nominal,2.0NRT,289.28,7.53,D
-2.61659,-46.86415,344.33,0.52,0.67,2023-11-02,1550,N,nominal,2.0NRT,292.92,9.24,D
-2.61132,-46.91329,367,0.53,0.67,2023-11-02,1550,N,high,2.0NRT,299.5,40.17,D
-2.61066,-46.9089,334.49,0.53,0.67,2023-11-02,1550,N,nominal,2.0NRT,293.24,40.17,D
-2.61204,-46.91801,346.05,0.53,0.67,2023-11-02,1550,N,nominal,2.0NRT,290.75,55.23,D
-2.60444,-46.90983,332.79,0.53,0.67,2023-11-02,1550,N,nominal,2.0NRT,292.36,40.17,D
-2.60515,-46.91454,330.24,0.53,0.67,2023-11-02,1550,N,nominal,2.0NRT,289.89,40.17,D
-2.71579,-48.34754,340.8,0.66,0.73,2023-11-02,1550,N,nominal,2.0NRT,291.23,6.81,D
-2.72122,-48.34886,337.05,0.66,0.73,2023-11-02,1550,N,nominal,2.0NRT,292.74,8.28,D
-2.18788,-45.12225,340.84,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,292.68,5.09,D
-2.18841,-45.12583,342.18,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,292.65,5.09,D
-2.18236,-45.12302,367,0.39,0.59,2023-11-02,1550,N,high,2.0NRT,292.05,5.09,D
-2.5202,-47.40598,367,0.57,0.69,2023-11-02,1550,N,high,2.0NRT,291.68,13.26,D
-2.18289,-45.12662,338.75,0.39,0.59,2023-11-02,1550,N,nominal,2.0NRT,291.53,5.09,D
-2.76947,-49.25754,335.15,0.76,0.77,2023-11-02,1550,N,nominal,2.0NRT,289.37,11.13,D
-2.76726,-49.25595,349.39,0.76,0.77,2023-11-02,1550,N,nominal,2.0NRT,286.81,10.03,D
-2.73485,-49.38373,331.48,0.77,0.77,2023-11-02,1550,N,nominal,2.0NRT,289.71,11.43,D
-2.2177,-46.44779,342.1,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,291.72,9.72,D
-2.39719,-47.78608,367,0.6,0.7,2023-11-02,1550,N,high,2.0NRT,292.36,26.57,D
-2.22144,-46.44635,345.24,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,291.71,10.49,D
-2.3985,-47.78839,367,0.6,0.7,2023-11-02,1550,N,high,2.0NRT,292.58,31.53,D
-2.04229,-45.45998,334.23,0.41,0.61,2023-11-02,1550,N,nominal,2.0NRT,291.89,5.35,D
-1.97086,-45.42488,330.61,0.41,0.6,2023-11-02,1550,N,nominal,2.0NRT,289.99,2.35,D
-1.95527,-45.74205,332.91,0.43,0.62,2023-11-02,1550,N,nominal,2.0NRT,292.48,3.87,D
-2.11351,-46.84576,343.01,0.51,0.66,2023-11-02,1550,N,nominal,2.0NRT,291.37,5.58,D
-1.89191,-45.62855,331.91,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,293.28,4.52,D
-1.89247,-45.63236,329.86,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,292.84,2.03,D
-1.88566,-45.62543,346.16,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,296.04,6.57,D
-1.88623,-45.6293,333.98,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,294.25,6.57,D
-1.88679,-45.63314,349.14,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,294.46,7.22,D
-1.88882,-45.62529,337.67,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,294.76,6.04,D
-1.88941,-45.62912,343.45,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,294.23,6.04,D
-1.88999,-45.63294,355.24,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,294.18,7.6,D
-1.88312,-45.62598,332.38,0.42,0.61,2023-11-02,1550,N,nominal,2.0NRT,294.6,4.51,D
-1.94971,-46.46114,340.69,0.48,0.65,2023-11-02,1550,N,nominal,2.0NRT,292.13,4.33,D
-2.16606,-48.10194,367,0.62,0.72,2023-11-02,1550,N,high,2.0NRT,292.65,23.62,D
-2.12195,-48.07891,349.17,0.62,0.71,2023-11-02,1550,N,nominal,2.0NRT,291.61,9.83,D
-1.92251,-46.73926,355.85,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,292.6,10.13,D
-1.92318,-46.74392,345.87,0.5,0.66,2023-11-02,1550,N,nominal,2.0NRT,289.69,10.13,D
-2.16295,-48.10218,367,0.62,0.72,2023-11-02,1550,N,high,2.0NRT,292.17,21.18,D
-1.92297,-46.74056,367,0.5,0.66,2023-11-02,1550,N,high,2.0NRT,293.44,21.47,D
-2.11866,-48.0791,346.83,0.62,0.71,2023-11-02,1550,N,nominal,2.0NRT,291.21,14.02,D
-1.80643,-46.05111,336.8,0.45,0.63,2023-11-02,1550,N,nominal,2.0NRT,293.55,8.14,D
-2.29424,-49.64682,332.87,0.79,0.78,2023-11-02,1550,N,nominal,2.0NRT,289.38,3.56,D
-1.75765,-46.08359,367,0.45,0.63,2023-11-02,1550,N,high,2.0NRT,294.66,14.96,D
-1.75826,-46.08768,332.14,0.45,0.63,2023-11-02,1550,N,nominal,2.0NRT,290.71,7.46,D
-2.07017,-48.30561,338.19,0.64,0.72,2023-11-02,1550,N,nominal,2.0NRT,291.09,10.92,D
